,type,title,release_year,api_url,target_url,audience_score,tomato_score
157,Movie,Level 16,2018,https://www.rottentomatoes.com/api/private/v2.0/search?q=Level+16,https://www.rottentomatoes.com/m/level_16,62,83
158,Movie,Love Don't Cost a Thing,2003,https://www.rottentomatoes.com/api/private/v2.0/search?q=Love+Don't+Cost+a+Thing,https://www.rottentomatoes.com/m/love_dont_cost_a_thing,65,13
159,Movie,Love in a Puff,2010,https://www.rottentomatoes.com/api/private/v2.0/search?q=Love+in+a+Puff,https://www.rottentomatoes.com/m/love_in_a_puff,70,-1
160,TV Show,Major Dad,1992,https://www.rottentomatoes.com/api/private/v2.0/search?q=Major+Dad,https://www.rottentomatoes.com/tv/major_dad,-1,-1
161,Movie,Mars Attacks!,1996,https://www.rottentomatoes.com/api/private/v2.0/search?q=Mars+Attacks!,https://www.rottentomatoes.com/m/mars_attacks,53,56
162,Movie,Marshall,2017,https://www.rottentomatoes.com/api/private/v2.0/search?q=Marshall,https://www.rottentomatoes.com/m/marshall,84,81
163,Movie,My Boss's Daughter,2003,https://www.rottentomatoes.com/api/private/v2.0/search?q=My+Boss's+Daughter,https://www.rottentomatoes.com/m/my_bosss_daughter,23,8
164,Movie,Mystery Men,1999,https://www.rottentomatoes.com/api/private/v2.0/search?q=Mystery+Men,https://www.rottentomatoes.com/m/mystery_men,57,61
165,TV Show,Oldsters,2019,https://www.rottentomatoes.com/api/private/v2.0/search?q=Oldsters,Not found on RT,-2,-2
166,Movie,Once Upon a Time in America,1984,https://www.rottentomatoes.com/api/private/v2.0/search?q=Once+Upon+a+Time+in+America,https://www.rottentomatoes.com/m/once_upon_a_time_in_america,93,87
167,Movie,Open Season 2,2008,https://www.rottentomatoes.com/api/private/v2.0/search?q=Open+Season+2,https://www.rottentomatoes.com/m/open_season_2_2008,36,-1
168,Movie,Osmosis Jones,2001,https://www.rottentomatoes.com/api/private/v2.0/search?q=Osmosis+Jones,https://www.rottentomatoes.com/m/osmosis_jones,42,56
169,Movie,Poseidon,2006,https://www.rottentomatoes.com/api/private/v2.0/search?q=Poseidon,https://www.rottentomatoes.com/m/poseidon,43,33
170,Movie,Rhyme & Reason,1997,https://www.rottentomatoes.com/api/private/v2.0/search?q=Rhyme+and+Reason,https://www.rottentomatoes.com/m/rhyme_and_reason,80,67
171,Movie,Same Kind of Different as Me,2017,https://www.rottentomatoes.com/api/private/v2.0/search?q=Same+Kind+of+Different+as+Me,https://www.rottentomatoes.com/m/same_kind_of_different_as_me,84,40
172,Movie,School of Rock,2003,https://www.rottentomatoes.com/api/private/v2.0/search?q=School+of+Rock,https://www.rottentomatoes.com/m/school_of_rock,64,92
173,Movie,Snervous Tyler Oakley,2015,https://www.rottentomatoes.com/api/private/v2.0/search?q=Snervous+Tyler+Oakley,https://www.rottentomatoes.com/m/snervous_tyler_oakley,56,40
174,Movie,Tears of the Sun,2003,https://www.rottentomatoes.com/api/private/v2.0/search?q=Tears+of+the+Sun,https://www.rottentomatoes.com/m/tears_of_the_sun,69,34
175,Movie,The Blue Lagoon,1980,https://www.rottentomatoes.com/api/private/v2.0/search?q=The+Blue+Lagoon,https://www.rottentomatoes.com/m/the_blue_lagoon_1949,57,-1
176,Movie,The Golden Child,1986,https://www.rottentomatoes.com/api/private/v2.0/search?q=The+Golden+Child,https://www.rottentomatoes.com/m/golden_child,47,22
177,Movie,The Guns of Navarone,1961,https://www.rottentomatoes.com/api/private/v2.0/search?q=The+Guns+of+Navarone,https://www.rottentomatoes.com/m/guns_of_navarone,86,92
178,Movie,The Interview,2014,https://www.rottentomatoes.com/api/private/v2.0/search?q=The+Interview,https://www.rottentomatoes.com/m/the_interview_2014,48,52
179,Movie,The Nutty Professor,1996,https://www.rottentomatoes.com/api/private/v2.0/search?q=The+Nutty+Professor,https://www.rottentomatoes.com/m/nutty_professor,32,-1
180,Movie,The Nutty Professor II: The Klumps,2000,https://www.rottentomatoes.com/api/private/v2.0/search?q=The+Nutty+Professor+II:+The+Klumps,https://www.rottentomatoes.com/m/nutty_professor_ii_the_klumps,33,27
181,TV Show,Turning Point: 9/11 and the War on Terror,2021,https://www.rottentomatoes.com/api/private/v2.0/search?q=Turning+Point:+9/11+and+the+War+on+Terror,https://www.rottentomatoes.com/tv/turning_point_9_11_and_the_war_on_terror/s01,86,83
182,Movie,Welcome Home Roscoe Jenkins,2008,https://www.rottentomatoes.com/api/private/v2.0/search?q=Welcome+Home+Roscoe+Jenkins,https://www.rottentomatoes.com/m/welcome_home_roscoe_jenkins,63,23
183,Movie,In the Line of Fire,1993,https://www.rottentomatoes.com/api/private/v2.0/search?q=In+the+Line+of+Fire,https://www.rottentomatoes.com/m/in_the_line_of_fire_2015,-2,-2
184,TV Show,Sparking Joy,2021,https://www.rottentomatoes.com/api/private/v2.0/search?q=Sparking+Joy,https://www.rottentomatoes.com/tv/sparking_joy_with_marie_kondo/s01,-1,100
185,Movie,Untold: Crime & Penalties,2021,https://www.rottentomatoes.com/api/private/v2.0/search?q=Untold:+Crime+and+Penalties,https://www.rottentomatoes.com/m/untold_crime_and_penalties,-2,-2
186,TV Show,Hometown Cha-Cha-Cha,2021,https://www.rottentomatoes.com/api/private/v2.0/search?q=Hometown+Cha-Cha-Cha,https://www.rottentomatoes.com/tv/hometown_cha_cha_cha/s01,98,-1
187,TV Show,The Ingenuity of the Househusband,2021,https://www.rottentomatoes.com/api/private/v2.0/search?q=The+Ingenuity+of+the+Househusband,Not found on RT,-2,-2
188,Movie,2 Alone in Paris,2008,https://www.rottentomatoes.com/api/private/v2.0/search?q=2+Alone+in+Paris,Not found on RT,-2,-2
189,TV Show,Bread Barbershop,2020,https://www.rottentomatoes.com/api/private/v2.0/search?q=Bread+Barbershop,Not found on RT,-2,-2
190,Movie,Thimmarusu,2021,https://www.rottentomatoes.com/api/private/v2.0/search?q=Thimmarusu,Not found on RT,-2,-2
191,Movie,Wind River,2017,https://www.rottentomatoes.com/api/private/v2.0/search?q=Wind+River,https://www.rottentomatoes.com/m/wind_river_2017,90,88
192,Movie,C Kkompany,2008,https://www.rottentomatoes.com/api/private/v2.0/search?q=C+Kkompany,https://www.rottentomatoes.com/m/c-kkompany,32,-1
193,TV Show,D.P.,2021,https://www.rottentomatoes.com/api/private/v2.0/search?q=D.P.,https://www.rottentomatoes.com/tv/d_p_/s01,-2,-2
194,TV Show,Deadly Sins,2002,https://www.rottentomatoes.com/api/private/v2.0/search?q=Deadly+Sins,https://www.rottentomatoes.com/tv/7_deadly_sins/s01,100,-1
195,Movie,EMI: Liya Hai To Chukana Padega,2008,https://www.rottentomatoes.com/api/private/v2.0/search?q=EMI:+Liya+Hai+To+Chukana+Padega,Not found on RT,-2,-2
196,Movie,He's All That,2021,https://www.rottentomatoes.com/api/private/v2.0/search?q=He's+All+That,https://www.rottentomatoes.com/m/hes_all_that,23,29
197,TV Show,I Heart Arlo,2021,https://www.rottentomatoes.com/api/private/v2.0/search?q=I+Heart+Arlo,https://www.rottentomatoes.com/tv/i_heart_arlo/s01,-1,-1
198,TV Show,King of Boys: The Return of the King,2021,https://www.rottentomatoes.com/api/private/v2.0/search?q=King+of+Boys:+The+Return+of+the+King,Not found on RT,-2,-2
199,Movie,Koi Aap Sa,2006,https://www.rottentomatoes.com/api/private/v2.0/search?q=Koi+Aap+Sa,https://www.rottentomatoes.com/m/koi-aap-sa,89,-1
200,Movie,Krishna Cottage,2004,https://www.rottentomatoes.com/api/private/v2.0/search?q=Krishna+Cottage,https://www.rottentomatoes.com/m/krishna-cottage,38,-1
201,Movie,Kucch To Hai,2003,https://www.rottentomatoes.com/api/private/v2.0/search?q=Kucch+To+Hai,https://www.rottentomatoes.com/m/kucch-to-hai,36,-1
202,Movie,Kyaa Kool Hai Hum,2005,https://www.rottentomatoes.com/api/private/v2.0/search?q=Kyaa+Kool+Hai+Hum,https://www.rottentomatoes.com/m/kyaa-kool-hai-hum-we-are-so-cool,58,-1
203,Movie,Kyaa Kool Hain Hum 3,2016,https://www.rottentomatoes.com/api/private/v2.0/search?q=Kyaa+Kool+Hain+Hum+3,https://www.rottentomatoes.com/m/kyaa_kool_hain_hum_3,5,0
204,Movie,Kyaa Super Kool Hain Hum,2012,https://www.rottentomatoes.com/api/private/v2.0/search?q=Kyaa+Super+Kool+Hain+Hum,https://www.rottentomatoes.com/m/kyaa_super_kool_hain_hum,14,-1
205,Movie,Kyo Kii... Main Jhuth Nahin Bolta,2001,https://www.rottentomatoes.com/api/private/v2.0/search?q=Kyo+Kii...+Main+Jhuth+Nahin+Bolta,https://www.rottentomatoes.com/m/kyo-kii-main-jhuth-nahin-bolta,43,-1
206,Movie,"LSD: Love, Sex Aur Dhokha",2010,"https://www.rottentomatoes.com/api/private/v2.0/search?q=LSD:+Love,+Sex+Aur+Dhokha",https://www.rottentomatoes.com/m/lsd_love_sex_aur_dhokha,78,-1
207,Movie,Mission Istaanbul: Darr Ke Aagey Jeet Hai,2008,https://www.rottentomatoes.com/api/private/v2.0/search?q=Mission+Istaanbul:+Darr+Ke+Aagey+Jeet+Hai,https://www.rottentomatoes.com/m/mission-istaanbul-darr-ke-aagey-jeet-hai,-2,-2
208,Movie,Once Upon a Time in Mumbaai,2010,https://www.rottentomatoes.com/api/private/v2.0/search?q=Once+Upon+a+Time+in+Mumbaai,https://www.rottentomatoes.com/m/once-upon-a-time-in-mumbai,68,-1
209,Movie,Once Upon a Time in Mumbai Dobaara!,2013,https://www.rottentomatoes.com/api/private/v2.0/search?q=Once+Upon+a+Time+in+Mumbai+Dobaara!,https://www.rottentomatoes.com/m/once_upon_a_time_in_mumbai_dobaara,29,-1
210,Movie,Ragini MMS,2011,https://www.rottentomatoes.com/api/private/v2.0/search?q=Ragini+MMS,https://www.rottentomatoes.com/m/ragini_mms,22,-1
211,Movie,Ragini MMS 2,2014,https://www.rottentomatoes.com/api/private/v2.0/search?q=Ragini+MMS+2,https://www.rottentomatoes.com/m/ragini_mms_2,18,-1
212,TV Show,Rebellion,2016,https://www.rottentomatoes.com/api/private/v2.0/search?q=Rebellion,https://www.rottentomatoes.com/tv/rebellion,85,40
213,TV Show,RIDE ON TIME,2021,https://www.rottentomatoes.com/api/private/v2.0/search?q=RIDE+ON+TIME,Not found on RT,-2,-2
214,Movie,SAS: Rise of the Black Swan,2021,https://www.rottentomatoes.com/api/private/v2.0/search?q=SAS:+Rise+of+the+Black+Swan,Not found on RT,-2,-2
215,Movie,Shootout at Lokhandwala,2007,https://www.rottentomatoes.com/api/private/v2.0/search?q=Shootout+at+Lokhandwala,https://www.rottentomatoes.com/m/shootout-at-lokhandwala,66,-1
216,Movie,Shor In the City,2011,https://www.rottentomatoes.com/api/private/v2.0/search?q=Shor+In+the+City,https://www.rottentomatoes.com/m/shor_in_the_city,76,-1
217,Movie,The Dirty Picture,2011,https://www.rottentomatoes.com/api/private/v2.0/search?q=The+Dirty+Picture,https://www.rottentomatoes.com/m/the_dirty_picture,58,100
218,TV Show,Titletown High,2021,https://www.rottentomatoes.com/api/private/v2.0/search?q=Titletown+High,https://www.rottentomatoes.com/tv/titletown_high/s01,20,-1
219,TV Show,EDENS ZERO,2021,https://www.rottentomatoes.com/api/private/v2.0/search?q=EDENS+ZERO,https://www.rottentomatoes.com/tv/edens_zero/s01,90,-1
220,TV Show,Family Reunion,2021,https://www.rottentomatoes.com/api/private/v2.0/search?q=Family+Reunion,https://www.rottentomatoes.com/tv/family_reunion,-1,-1
221,Movie,"Bob Ross: Happy Accidents, Betrayal & Greed",2021,"https://www.rottentomatoes.com/api/private/v2.0/search?q=Bob+Ross:+Happy+Accidents,+Betrayal+and+Greed",https://www.rottentomatoes.com/m/bob_ross_happy_accidents_betrayal_and_greed,68,80
222,TV Show,Clickbait,2021,https://www.rottentomatoes.com/api/private/v2.0/search?q=Clickbait,https://www.rottentomatoes.com/tv/clickbait/s01,63,59
223,TV Show,John of God: The Crimes of a Spiritual Healer,2021,https://www.rottentomatoes.com/api/private/v2.0/search?q=John+of+God:+The+Crimes+of+a+Spiritual+Healer,https://www.rottentomatoes.com/tv/john_of_god_the_crimes_of_a_spiritual_healer/s01,89,-1
224,TV Show,Motel Makeover,2021,https://www.rottentomatoes.com/api/private/v2.0/search?q=Motel+Makeover,https://www.rottentomatoes.com/tv/motel_makeover/s01,4,-1
225,TV Show,Open Your Eyes,2021,https://www.rottentomatoes.com/api/private/v2.0/search?q=Open+Your+Eyes,https://www.rottentomatoes.com/tv/open_your_eyes/s01,96,-1
226,TV Show,Post Mortem: No One Dies in Skarnes,2021,https://www.rottentomatoes.com/api/private/v2.0/search?q=Post+Mortem:+No+One+Dies+in+Skarnes,https://www.rottentomatoes.com/tv/post_mortem_no_one_dies_in_skarnes/s01,85,-1
227,Movie,Really Love,2020,https://www.rottentomatoes.com/api/private/v2.0/search?q=Really+Love,https://www.rottentomatoes.com/m/really_love,81,86
228,Movie,The November Man,2014,https://www.rottentomatoes.com/api/private/v2.0/search?q=The+November+Man,https://www.rottentomatoes.com/m/the_november_man,46,36
229,Movie,The Old Ways,2020,https://www.rottentomatoes.com/api/private/v2.0/search?q=The+Old+Ways,https://www.rottentomatoes.com/m/the_old_ways_2021,-2,-2
230,Movie,The River Runner,2021,https://www.rottentomatoes.com/api/private/v2.0/search?q=The+River+Runner,https://www.rottentomatoes.com/m/team_river_runner_beyond_paddling,-2,-2
231,Movie,The Water Man,2021,https://www.rottentomatoes.com/api/private/v2.0/search?q=The+Water+Man,https://www.rottentomatoes.com/m/the_water_man,69,79
232,TV Show,Wheel of Fortune,2019,https://www.rottentomatoes.com/api/private/v2.0/search?q=Wheel+of+Fortune,https://www.rottentomatoes.com/tv/celebrity_wheel_of_fortune,-1,-1
233,Movie,Count Me In,2021,https://www.rottentomatoes.com/api/private/v2.0/search?q=Count+Me+In,https://www.rottentomatoes.com/m/count_me_in_2021,-1,-1
234,TV Show,Oggy Oggy,2021,https://www.rottentomatoes.com/api/private/v2.0/search?q=Oggy+Oggy,https://www.rottentomatoes.com/tv/oggy_oggy/s01,-1,-1
235,Movie,Untold: Caitlyn Jenner,2021,https://www.rottentomatoes.com/api/private/v2.0/search?q=Untold:+Caitlyn+Jenner,Not found on RT,-2,-2
236,Movie,Boomika,2021,https://www.rottentomatoes.com/api/private/v2.0/search?q=Boomika,https://www.rottentomatoes.com/m/baby_boom,62,70
237,Movie,Boomika (Hindi),2021,https://www.rottentomatoes.com/api/private/v2.0/search?q=Boomika+(Hindi),Not found on RT,-2,-2
238,Movie,Boomika (Malayalam),2021,https://www.rottentomatoes.com/api/private/v2.0/search?q=Boomika+(Malayalam),Not found on RT,-2,-2
239,Movie,Boomika (Telugu),2021,https://www.rottentomatoes.com/api/private/v2.0/search?q=Boomika+(Telugu),Not found on RT,-2,-2
240,Movie,The Witcher: Nightmare of the Wolf,2021,https://www.rottentomatoes.com/api/private/v2.0/search?q=The+Witcher:+Nightmare+of+the+Wolf,https://www.rottentomatoes.com/m/the_witcher_nightmare_of_the_wolf,83,100
241,TV Show,Manifest,2021,https://www.rottentomatoes.com/api/private/v2.0/search?q=Manifest,https://www.rottentomatoes.com/tv/manifest,72,78
242,TV Show,Comedy Premium League,2021,https://www.rottentomatoes.com/api/private/v2.0/search?q=Comedy+Premium+League,https://www.rottentomatoes.com/tv/comedy_premium_league/s01,29,-1
243,TV Show,Everything Will Be Fine,2021,https://www.rottentomatoes.com/api/private/v2.0/search?q=Everything+Will+Be+Fine,https://www.rottentomatoes.com/tv/everything_will_be_fine/s01,-1,-1
244,Movie,Gunshot,2018,https://www.rottentomatoes.com/api/private/v2.0/search?q=Gunshot,https://www.rottentomatoes.com/m/the_bunker_of_the_last_gunshots,-2,-2
245,TV Show,Korean Cold Noodle Rhapsody,2021,https://www.rottentomatoes.com/api/private/v2.0/search?q=Korean+Cold+Noodle+Rhapsody,Not found on RT,-2,-2
246,Movie,Man in Love,2021,https://www.rottentomatoes.com/api/private/v2.0/search?q=Man+in+Love,https://www.rottentomatoes.com/m/man_in_uniform,64,60
247,Movie,Sweet Girl,2021,https://www.rottentomatoes.com/api/private/v2.0/search?q=Sweet+Girl,https://www.rottentomatoes.com/m/sweet_girl,40,22
248,TV Show,The Chair,2021,https://www.rottentomatoes.com/api/private/v2.0/search?q=The+Chair,https://www.rottentomatoes.com/tv/the_chair_2021/s01,79,86
249,Movie,The Loud House Movie,2021,https://www.rottentomatoes.com/api/private/v2.0/search?q=The+Loud+House+Movie,https://www.rottentomatoes.com/m/the_loud_house_movie,70,-1
250,Movie,A Faraway Land,2020,https://www.rottentomatoes.com/api/private/v2.0/search?q=A+Faraway+Land,https://www.rottentomatoes.com/m/a_faraway_land,-1,-1
251,Movie,Like Crazy,2011,https://www.rottentomatoes.com/api/private/v2.0/search?q=Like+Crazy,https://www.rottentomatoes.com/m/like_crazy,61,72
252,Movie,Black Island,2021,https://www.rottentomatoes.com/api/private/v2.0/search?q=Black+Island,https://www.rottentomatoes.com/m/black_island_2021,37,-1
253,Movie,Bombay,1995,https://www.rottentomatoes.com/api/private/v2.0/search?q=Bombay,https://www.rottentomatoes.com/m/bombay,89,-1
254,TV Show,Go! Go! Cory Carson,2021,https://www.rottentomatoes.com/api/private/v2.0/search?q=Go!+Go!+Cory+Carson,https://www.rottentomatoes.com/tv/go_go_cory_carson,-1,-1
255,Movie,Memories of a Murderer: The Nilsen Tapes,2021,https://www.rottentomatoes.com/api/private/v2.0/search?q=Memories+of+a+Murderer:+The+Nilsen+Tapes,https://www.rottentomatoes.com/m/memories_of_a_murderer_the_nilsen_tapes,47,-1
256,Movie,Nneka The Pretty Serpent,2020,https://www.rottentomatoes.com/api/private/v2.0/search?q=Nneka+The+Pretty+Serpent,Not found on RT,-2,-2
257,Movie,O Kadhal Kanmani,2015,https://www.rottentomatoes.com/api/private/v2.0/search?q=O+Kadhal+Kanmani,Not found on RT,-2,-2
258,Movie,Out of my league,2020,https://www.rottentomatoes.com/api/private/v2.0/search?q=Out+of+my+league,https://www.rottentomatoes.com/m/out_of_my_league,61,-1
259,Movie,Pahuna,2018,https://www.rottentomatoes.com/api/private/v2.0/search?q=Pahuna,https://www.rottentomatoes.com/m/pahuna_the_little_visitors,100,-1
260,TV Show,The Defeated,2020,https://www.rottentomatoes.com/api/private/v2.0/search?q=The+Defeated,https://www.rottentomatoes.com/tv/the_defeated/s01,76,-1
261,Movie,The Secret Diary of an Exchange Student,2021,https://www.rottentomatoes.com/api/private/v2.0/search?q=The+Secret+Diary+of+an+Exchange+Student,https://www.rottentomatoes.com/m/the_secret_diary_of_an_exchange_student,45,-1
262,Movie,Untold: Deal With the Devil,2021,https://www.rottentomatoes.com/api/private/v2.0/search?q=Untold:+Deal+With+the+Devil,Not found on RT,-2,-2
263,TV Show,Mother Goose Club,2016,https://www.rottentomatoes.com/api/private/v2.0/search?q=Mother+Goose+Club,Not found on RT,-2,-2
264,Movie,Walk of Shame,2014,https://www.rottentomatoes.com/api/private/v2.0/search?q=Walk+of+Shame,https://www.rottentomatoes.com/m/walk_of_shame_2013,37,15
265,TV Show,Rascal Does Not Dream of Bunny Girl Senpai,2018,https://www.rottentomatoes.com/api/private/v2.0/search?q=Rascal+Does+Not+Dream+of+Bunny+Girl+Senpai,Not found on RT,-2,-2
266,TV Show,The Creative Indians,2020,https://www.rottentomatoes.com/api/private/v2.0/search?q=The+Creative+Indians,Not found on RT,-2,-2
267,Movie,The Piano,1993,https://www.rottentomatoes.com/api/private/v2.0/search?q=The+Piano,https://www.rottentomatoes.com/m/piano,86,90
268,Movie,Unroyal,2020,https://www.rottentomatoes.com/api/private/v2.0/search?q=Unroyal,https://www.rottentomatoes.com/m/princess_diaries_2_royal_engagement,59,26
269,TV Show,Winx Club,2015,https://www.rottentomatoes.com/api/private/v2.0/search?q=Winx+Club,https://www.rottentomatoes.com/tv/winx_club,-1,-1
270,Movie,Beckett,2021,https://www.rottentomatoes.com/api/private/v2.0/search?q=Beckett,https://www.rottentomatoes.com/m/beckett,33,47
271,TV Show,Brand New Cherry Flavor,2021,https://www.rottentomatoes.com/api/private/v2.0/search?q=Brand+New+Cherry+Flavor,https://www.rottentomatoes.com/tv/brand_new_cherry_flavor/s01,75,78
